fact_id,source_id,fact_type,page,page_method,line_start,line_end,chapter,heading,disease_page,drug_mentions,text
VTOP-TX-0231,SRC-0088,treatment_candidate,115,index,3086,3086,12 Diseases of the Skin,Ticks,,doramectin; ivermectin,"The species of tick will vary enormously depending on the country. Ixodes ricinus will be found on outdoor pigs in the UK. Worldwide, pigs are infested mainly with ‘hard ticks’ of the family Ixodidae. However in East Africa they may become infested with ‘soft ticks’ of the genus Ornithodorus from the family Argasidae, which spread ASF. Ornithodorus erraticus has been implicated in the spread of ASF on the Iberian Peninsula. These ticks are unable to travel more than a metre on their own if not carried by an animal. Therefore to prevent ticks infected with ASF virus from bush pigs infesting domestic pigs, it is important that domestic pigs are double fenced. Ticks can be controlled in the UK with both oral, i.e. in-feed, medication and injections of ivermectin or doramectin. Elsewhere in the world there is a wide range of acaricides available."
VTOP-TX-0232,SRC-0088,treatment_candidate,29,index,3092,3092,12 Diseases of the Skin,Biotin deficiency,,,The main signs are hair loss and hoof lesions. Normally hoof lesions precede skin lesions. Treatment with biotin in the food readily controls the condition and can be used as a diagnostic tool.
VTOP-TX-0233,SRC-0088,treatment_candidate,30,index,3102,3102,12 Diseases of the Skin,Parakeratosis,,,levels of phytic acid in soy. It is found in young growing pigs and is manifest as scaly papules. Diagnosis should be made with a skin biopsy as testing the blood for zinc levels is unreliable. Treatment is restoring the zinc level in the diet to 100 ppm taking account of the level of soy in the food. The response to treatment can be used as a diagnostic tool.
VTOP-TX-0234,SRC-0088,treatment_candidate,115,index,3116,3116,12 Diseases of the Skin,Aural haematoma,DIS-055-external-parasites-mange.md,doramectin,"These are normally caused by violent head shaking caused by pruritic parasitic conditions. Normally the swelling is on the median aspect of the ear between the cartilage and the skin. The condition is usually restricted to lop-eared animals. The underlying cause must be treated, i.e. a doramectin injection to kill the mange mites, and if the swollen ear is left it will result in permanent scarring called a ‘cauliflower ear’. On no account should practitioners lance these swellings as they will result in severe haemorrhage. They may be drained with a sterile needle and syringe and then filled with a long-acting"
VTOP-TX-0235,SRC-0088,treatment_candidate,116,index,3122,3122,12 Diseases of the Skin,Bite wounds,,oxytetracycline,These are common after pig groups have been mixed and they may be severe. They require aggressive antibiotic treatment. They should not be sutured but allowed to heal by secondary intention. Precautions should be taken to avoid fly strike. Oxytetracycline aerosols are useful.
VTOP-TX-0236,SRC-0088,treatment_candidate,116,index,3130,3130,12 Diseases of the Skin,Callus,,,These are formed on adult pigs over bony prominences when the pigs are bedded down on concrete. Rapid provision of soft surfaces is vital or ulcers will be formed. If ulcers have formed the animal should be given antibiotics and NSAIDs and the ulcers should be treated with oily creams. A similar condition will be seen on the carpi of baby piglets made to suckle on hard concrete.
VTOP-TX-0237,SRC-0088,treatment_candidate,116,index,3144,3144,12 Diseases of the Skin,Juvenile papillomas,,,The cause for these is obscure but they are likely to be of viral origin. They will occur in unweaned piglets and regress spontaneously. Diagnosis will be made on clinical signs. No treatment is required. Often just one or two litters are affected and then no further cases are seen.
VTOP-TX-0238,SRC-0088,euthanasia,116,index,3148,3148,12 Diseases of the Skin,Pemphigus,,dexamethazone; doxycycline,"Autoimmune diseases are seen in pigs but they are extremely rare. Diagnosis will be achieved by ruling out other causes for the erythematous, pruritic patches on the skin. Diagnosis could be confirmed by histopathology. Treatment is with corticosteroids in pet pigs. Initially dexamethazone can be injected at $2 \mathrm { \ m g } / 2 5 \mathrm { \ k g }$ every $^ { 4 8 \mathrm { ~ h ~ } }$ with antibiotic cover. Then when the inflammation and infection has decreased, oral medication can be continued with prednisolone at $1 \mathrm { m g / k g }$ and oral doxycycline at $2 0 \mathrm { m g / k g }$ . Treatment is far from satisfactory as the condition will recur, particularly in the warm months of the year. Oily creams are helpful. Euthanasia is probably indicated in the long term."
VTOP-TX-0239,SRC-0088,treatment_candidate,116,index,3152,3152,12 Diseases of the Skin,Porcine ulcerative dermatitis syndrome,,,This rare condition resembles healing of widespread burns and tends to regress spontaneously. The cause is unknown. It is likely to be viral. The treatment is soft clean bedding and oily creams.
VTOP-TX-0240,SRC-0088,treatment_candidate,116,index,3156,3156,12 Diseases of the Skin,Pressure sores,,,These are commonly seen in overweight adult pigs kept on concrete. Their occurrence is minimal now that pigs are no longer kept in crates. Antibiotic injections and sprays are
VTOP-TX-0241,SRC-0088,treatment_candidate,117,index,3162,3162,12 Diseases of the Skin,Recurrent dermatosis,,,This is a condition of sows which tends to recur each time they come into the farrowing house. The cause is unknown. The signs are large round areas of roughened skin which is non-pruritic or painful. There is no treatment.
VTOP-TX-0242,SRC-0088,treatment_candidate,117,index,3166,3166,12 Diseases of the Skin,Sunburn,,,This is possible in outdoor white pigs in the UK. It is seen much more commonly in the tropics if there is no shade or mud wallows. It is not likely in black pigs and has not been recorded in Saddlebacks or Kunekune pigs. The author has never seen the condition in Vietnamese pigs either in the UK or the Far East. The pigs most at risk are white sows in a group with a black boar or a white boar with a group of black sows. Pigs should be brought into the shade and be cooled with water. Severely affected animals should be given antibiotics and NSAIDs. Lesions should be treated with oily creams. Fly control is important otherwise the lesions will not heal.
VTOP-TX-0243,SRC-0088,treatment_candidate,117,index,3170,3170,12 Diseases of the Skin,Uticaria,,dexamethazone,"This is rare in pigs and is called ‘hives’. In theory it could be caused by a contact allergy or even a food allergy but these are unlikely. The likely cause is an allergic reaction to an insect bite, usually a biting fly or a tick. The whole of the pig’s body will be covered in raised plaques. This is a peracute condition. The pig’s temperature will be raised. The re - spiratory rate may be raised. The condition is normally self-limiting within a few hours. Cooling the pig with cold water from a hose is helpful. Severe reactions can be treated with systemic corticosteroids, e.g. dexamethazone by injection."
VTOP-TX-0244,SRC-0088,euthanasia,117,index,3176,3176,12 Diseases of the Skin,Aplasia cutis,,,"This condition is extremely rare and is likely to be a simple autosomal recessive trait. It is seen in several breeds of pig and is found worldwide. It is manifest as a single round area of the body totally lacking any skin, which rapidly turns to an ulcer. Clinicians must be mindful of welfare as in the author’s experience the lesion is not like a normal ulcer and does not seem to heal. The piglet may grow so that the lesion will appear to be smaller. This is relative and each case needs careful assessment. Euthanasia is likely to be the most humane procedure."
VTOP-TX-0245,SRC-0088,treatment_candidate,118,index,3202,3202,12 Diseases of the Skin,Pityriasis rosea,,,"This is an inherited condition which appears in young suckling pigs. It is self-limiting. This is the reason why it is so common, as often the affected piglets are kept in error for breeding. It is manifest as large, round, red scabby plaques. These are not pruritic. It has no links with any fungal condition. No treatment is required."
VTOP-TX-0246,SRC-0088,dose_or_route,116,index,3206,3206,12 Diseases of the Skin,Pressure sores,,,These will be seen within $2 4 \mathrm { h }$ of birth on the knees of piglets raised on very rough concrete. The source of the problem should be removed and the piglets treated with oily creams. It should be stressed that this is a welfare issue.
VTOP-TX-0247,SRC-0088,licensing_or_cascade,88,index,3212,3212,12 Diseases of the Skin,Thrombocytopaenic purpura,,,"On post-mortem the whole carcass will show multiple haemorrhages in all muscles including the myocardium. Also, all of the lymph nodes will be engorged with blood. There is normally no evidence of jaundice. Obviously the piglets are very shocked and warmth is required. Fluid replacer with multivitamins and antibiotics should be offered. Piglets should not be injected as they will haemorrhage at the injection site. Vitamin K does not seem to be helpful. To prevent the condition the same sire should not be used again on that sow."
VTOP-TX-0248,SRC-0088,vaccination,104,index,3224,3224,13 Multisystemic Diseases,African Swine Fever,,,There is no treatment or vaccine available. However the prospects for vaccine development are good.
VTOP-TX-0249,SRC-0088,licensing_or_cascade,120,index,3232,3232,13 Multisystemic Diseases,Anthrax,,,of treating pigs with anthrax is in question. Certainly the meat from infected pigs should not be used for human consumption.
VTOP-TX-0250,SRC-0088,vaccination,120,index,3234,3234,13 Multisystemic Diseases,Anthrax,,,There is a vaccine available in certain countries but it is not licensed for use in the UK or elsewhere in the EU.
VTOP-TX-0251,SRC-0088,vaccination,49,index,3240,3240,13 Multisystemic Diseases,Classical Swine Fever,DIS-024-classical-swine-fever-pestiviruses.md,,"from other pestiviruses. There is no treatment and most countries adopt a slaughter policy. In countries where the disease is endemic there is a vaccine which may be used. If wild boar are involved there is a live vaccine, which can be put in bait to attempt to control the disease."
VTOP-TX-0252,SRC-0088,vaccination,121,index,3246,3246,13 Multisystemic Diseases,Clostridium novyi Infection,DIS-039-clostridial-diseases.md,,"There is no treatment as the animals will be found dead. However, controlling the predisposing conditions such as the pneumonia or enteritis with antibiotics might be helpful. There is no licensed vaccine for pigs in the UK. Sheep vaccine can be used on the cascade system and seems to be effective."
VTOP-TX-0253,SRC-0088,licensing_or_cascade,49,index,3258,3258,13 Multisystemic Diseases,Foot and Mouth Disease,DIS-026-foot-and-mouth-disease-picornaviruses.md,,"Clinical signs are seen in all ages of pig. They are very marked and unlikely to be missed by observant practitioners. There will be a sudden onset of severe lameness in the whole herd. Piglets and growing pigs will actually squeal if made to move. All ages will have hunched backs and be reluctant to move. They should have their feet washed with water, ideally from a hose, to clean off any debris and then the small raised areas will be seen. These rapidly turn into vesicles approximately $1 \mathrm { c m }$ in diameter. Vesicles will be seen on the tongue and the snout, which make the pig produce excessive saliva. Disinfectants should not be used to clean the feet as they will lessen the chances of virus isolation."
VTOP-TX-0254,SRC-0088,euthanasia,139,index,3270,3270,13 Multisystemic Diseases,Porcine Dermatitis and Nephropathy Syndrome,,,"PDNS is normally a disease of large fattening pigs. It often occurs at the same time as PMWS. There is no direct link between the two diseases. Some authorities suggest that there is a link between PDNS and Pasteurella multocida. The syndrome is likely to be a hypersensitivity reaction to either a virus or a bacterium. Affected animals have confusing clinical signs. The pigs are normally pyrexic. The most obvious other sign is the marked, purplish, widespread skin coloration. This is mainly on the hindquarters. There is no treatment and euthanasia is advised. On postmortem there is general lymphadenopathy with the kidneys swollen and petichiated. There is also pneumonia."
VTOP-TX-0255,SRC-0088,treatment_candidate,83,index,3287,3287,13 Multisystemic Diseases,Post-weaning Multisystemic Wasting Syndrome,DIS-007-circoviruses-pcvad.md,,"co-factor for PCV-2 in the pathogenesis of PMWS (Novosel et al., 2012). Infection in a herd will increase pre-weaning mortality but signs are not seen until after weaning particularly in 7- to 9-week-old growing pigs. As the name suggests, there are several systems affected and therefore there are a large number of clinical signs, namely: wasting, pallor, pyrexia, rough coat, jaundice, lymphadenopathy, diarrhoea and death (Fig. 13.1). Mortality in totally naive herds may be two-thirds of the pigs. The nonaffected pigs will appear to be totally normal. As there is no treatment and no chance of recovery after the development of clinical signs, affected animals should be destroyed as soon as possible. Fattening pigs and adults are not affected. Abortions and stillbirths will be seen but these signs are not common."
VTOP-TX-0256,SRC-0088,treatment_candidate,123,index,3299,3299,13 Multisystemic Diseases,Swine Erysipelas,DIS-043-erysipelas.md,,"Erysipelas is a true multisystemic disease. It can affect the circulatory system in two ways. It can be a peracute disease with a septicaemia. This may be so peracute that the pig is found dead with blue discoloration of the skin and the extremities, together with pe - techiae throughout the carcass. It can also cause endocarditis in adults. This may also result in sudden death. If endocarditis is suspected the pig should be given prolonged high doses of penicillin and this against expectations may resolve the condition."
VTOP-TX-0257,SRC-0088,dose_or_route,123,index,3301,3301,13 Multisystemic Diseases,Swine Erysipelas,DIS-043-erysipelas.md,,"The most common form of erysipelas is the acute form which is mainly seen in growing pigs rather than in adults. Pigs will be lethargic and off their food. Rectal temperatures will rise to over $4 2 ^ { \circ } \mathrm { C }$ . The classic diamond-shaped, raised red lesions will appear. The red colour will not be seen in black pigs but the lesions will still be felt on the skin. As the disease is very sensitive to treatment with penicillin the mortality is very low, but without treatment it can be up to $2 0 \%$ . In most cases the skin lesions will regress as the rectal temperature falls and the appetite of the pig returns. In some cases the skin lesions, because of secondary infections with Staphylococcus spp., will become necrotic and there will be a sloughing of the skin. In these cases the pig will take weeks to regain health and start putting on weight."
VTOP-TX-0258,SRC-0088,treatment_candidate,123,index,3303,3303,13 Multisystemic Diseases,Swine Erysipelas,DIS-043-erysipelas.md,,"The high fever experienced by gilts suffering from this acute form of erysipelas will lead to abortions if they are in the later stages of pregnancy. This is just because of the pyrexia. With treatment not only should the animals receive penicillin but also NSAIDs to reduce the fever. Practitioners should warn pig keepers of this possible sequel to the disease. However, erysipelas will cause abortions per se. The organism can readily be cultured from aborted fetuses and afterbirths. Ten days after the abortion, serum from affected pigs will show high titres against erysipelas. This is an even more significant finding if the titre is low on the day of the abortion. If sows and gilts suffer from erysipelas early in pregnancy there will be high levels of returns to service. If they are infected at 2–3 months of pregnancy they will go to term but produce mummified piglets."
VTOP-TX-0259,SRC-0088,euthanasia,123,index,3305,3305,13 Multisystemic Diseases,Swine Erysipelas,DIS-043-erysipelas.md,,"Erysipelas will also cause arthritis in growing pigs and replacement gilts. This is thought to be immune mediated and often is seen in pigs which have not shown the clinical signs, although normally their pen mates have experienced the disease. In the author’s experience the condition is incurable, even with aggressive antibiotic and NSAID treatment, and therefore euthanasia must be recommended."
VTOP-TX-0260,SRC-0088,vaccination,123,index,3307,3307,13 Multisystemic Diseases,Swine Erysipelas,DIS-043-erysipelas.md,,"Vaccination is inexpensive and should be recommended for all classes of pig, both commercial and on smallholdings. It should be recommended for both growing pigs and adults. The vaccine is normally an inactivated vaccine in an aqueous adjuvant, which should be injected im. Pigs need to be a minimum of 6 weeks of age before the first injection. The second injection should be given approximately 4 weeks after the first injection. Then the cover needs to be kept up by 6-monthly boosters. Sows and gilts can be injected during pregnancy but if possible this should not be in the two final weeks. Immune sows will give passive immunity to their piglets for up to 9 weeks, so vaccination between 6 and 9 weeks will give continuous protection."
VTOP-TX-0261,SRC-0088,vaccination,123,index,3313,3313,13 Multisystemic Diseases,Swine Erysipelas,DIS-043-erysipelas.md,amoxicillin,In acute outbreaks of erysipelas in growing pigs the recommended preventive treatment is amoxicillin in the water. This should only be used as an emergency treatment while vaccination is being carried out.
VTOP-TX-0262,SRC-0088,vaccination,128,index,3404,3404,14 Notifiable Diseases,Nipah Virus Encephalitis,,,"In outbreaks in intensive pig units there is a rapid spread of the disease which can cause up to $4 0 \%$ mortality. Encephalitis is seen in the adults. Growing pigs have a fever and a marked cough, which is why it is called the ‘barking pig syndrome’. Diagnosis can be made with a PCR. There is no treatment available for pigs. Euthanasia should be carried out immediately not only on welfare grounds but also to limit the spread of the disease. There is no vaccine available. Humans working with pigs are most at risk of contracting the disease."
VTOP-TX-0263,SRC-0088,dose_or_route,127,index,3410,3410,14 Notifiable Diseases,Old World Screw-worm,,dexamethazone; ivermectin,Affected pigs should receive an injection of $2 0 0 ~ { \mu \mathrm { g } }$ ivermectin/ $\mathrm { ^ { \prime k g } }$ to kill the maggots. They should also receive antibiotics to combat the secondary infection and dexamethazone to limit the shock. The wound should be dressed with a cream containing acriflavin and BHC.
VTOP-TX-0264,SRC-0088,dose_or_route,143,index,3432,3432,14 Notifiable Diseases,Swine Vesicular Disease,,,It is a more robust virus than that causing FMD. The normal route of infection is oral. It has an incubation period as short as $4 8 \ \mathrm { h }$ Clinically it is exactly the same as FMD with fever and lameness being the most prominent signs. In very rare cases there are neurological signs.
VTOP-TX-0265,SRC-0088,dose_or_route,130,index,3448,3448,14 Notifiable Diseases,Trichinellosis,,,"muscle of domestic pigs, wild boar and other wild pig species. It is asymptomatic in pigs but causes a very painful condition in man if undercooked infected pork is consumed. As it is a zoonosis it is monitored by the OIE. It is not found in the UK but it is found in mainland Europe, Asia, Africa, North and South America. It is absent from Australia and New Zealand. The main method of transmission is from rats to pigs and then back to rats. It can go direct from pig to pig by cannibalism. Another species, Trichinella britovi, is found in foxes. ELISA and random amplification of polymorphic DNA–PCR (RAPD PCR) can be used to diagnose the condition in meat juice. The larvae can be eliminated from the pig by oral dosing with albendazole at $1 0 \mathrm { m g / k g }$ ."
VTOP-TX-0266,SRC-0088,vaccination,130,index,3452,3452,14 Notifiable Diseases,Tularaemia,,,"The bacterium that causes this condition, which is found in man, pigs and many other animals, is called Francisella tularensis. It can be spread by aerosol, direct contact, ingestion or arthropods. It occurs in North America, mainland Europe and Asia. It is not found in the UK. In pigs and man it causes acute septicaemia. Diagnosis is by culture and FAT. The main post-mortem sign in pigs is white necrotic foci throughout the liver. The antibiotic of choice for treatment in pigs and man is tetracyclines. At the time of writing there is no vaccine. However, strenuous efforts are being made to make one."
VTOP-TX-0267,SRC-0088,licensing_or_cascade,131,index,3468,3468,15 Poisons and Causes of Sudden Death,Mycotoxicosis,,,often fed for economic reasons by unknowing pig keepers or by accident when feed bins have been left and not cleaned properly. Wet straw which has been allowed to dry in bales should not be used as litter for any age of pig.
VTOP-TX-0268,SRC-0088,euthanasia,131,index,3478,3478,15 Poisons and Causes of Sudden Death,Arum maculatum,,,"This is known as cuckoo-pint or lords and ladies. It is common throughout England but is rare in Scotland. It has long, dark green leaves with radial stalks. It flowers in May with yellowish-green leaf-like spathes which are $1 5 \mathrm { c m }$ long. The berries are bright red. It is the white tuberous roots which cause the problem for pigs. They are an intense irritant and cause acute gastritis and vomiting. Later the pig will have intense diarrhoea. Death then follows. There is no specific treatment but demulcents are advised. Euthanasia is probably the most welfare-friendly option."
VTOP-TX-0269,SRC-0088,euthanasia,132,index,3482,3482,15 Poisons and Causes of Sudden Death,Beta vulgaris,,,"These are the root family that includes sugarbeet, fodder beet, mangles, turnips, etc. They are not toxic to pigs. Unlike ruminants, pigs do not seem to be affected by excess oxalates. However, problems arise in pigs if these roots are cooked and then allowed to cool in the cooking water. Nitrates and nitrites are released which are toxic. Hb is converted into methaemoglobin, a chocolate-coloured compound which does not exchange oxygen. Pigs go blue, convulse and rapidly die of asphyxia. The known antidote is intravenous methylene blue. In the author’s experience this is not successful and euthanasia is advised to prevent further suffering."
VTOP-TX-0270,SRC-0088,euthanasia,132,index,3486,3486,15 Poisons and Causes of Sudden Death,Buxus sempervirens,,,"This is box, a common evergreen shrub used as a hedge plant in gardens throughout the UK. It is normally a low hedge but it can be 5 m high. The leaves are elliptical with a notch at the apex. It flowers in April with white flowers. All parts of the plant are toxic. The alkaloid buxine is thought to be the active principle. Pigs are very susceptible to poisoning by box leaves. They vomit and show acute abdominal pain. This is followed by bloody diarrhoea and acute respiratory signs. Death rapidly follows. Treatment is hopeless and prompt euthanasia is indicated."
VTOP-TX-0271,SRC-0088,treatment_candidate,132,index,3496,3496,15 Poisons and Causes of Sudden Death,Daphne mezereum,,,"in gardens. The flowers are pink and arrive in clusters early in the spring before the leaves. The latter are lanceolate and about 5 cm long. The problem is the red berries, which resemble redcurrants. They are extremely irritant. Only a couple of berries will cause death in a weaner pig. The initial signs are vomiting caused by an acute gastritis. This is followed by collapse and death. The actual toxic substance is not known. There is no specific treatment but demulcents like raw egg and milk are suggested."
VTOP-TX-0272,SRC-0088,dose_or_route,132,index,3500,3500,15 Poisons and Causes of Sudden Death,Hyoscyamus niger,,,"The universal name for this plant is henbane. It is both an annual and a biennial. It is covered with hairs and has an unpleasant smell. It stands $5 0 ~ \mathrm { c m }$ high with coarsely lobed, large radial leaves with short stalks. The yellowish-white flowers have a central purple eye. It is the thick, large root which poisons pigs. The active toxins are hyoscyamine, hyoscine and atropine. The plant is found in old monastery gardens where it was grown as a medicine. Pigs will have dilated pupils and dry mouths before going into convulsions. They should be given morphine at $1 \mathrm { m g } / 1 0 \mathrm { k g }$ im not only to control the convulsions but also to act as an emetic. There is a chance of recovery if they can be kept warm."
VTOP-TX-0273,SRC-0088,treatment_candidate,132,index,3504,3504,15 Poisons and Causes of Sudden Death,Iris foetidissima,,,"This is the stinking iris which is often called the roast-beef plant. It is found in woodlands throughout the UK. It is an erect perennial plant, 30 cm high, with dark green leaves. It has violet-blue flowers which become bright scarlet seeds. It is the root that causes problems of toxicity in pigs. The pigs will become prostrate and then have violent dysentery. They should be given demulcents as there is normally a chance of recovery."
VTOP-TX-0274,SRC-0088,treatment_candidate,132,index,3510,3510,15 Poisons and Causes of Sudden Death,Lycopersicon esculentum,,,stem are toxic. Pigs will be poisoned when rooting in garden rubbish dumps looking for the sweet tomatoes when the whole plants have been discarded. The toxin is solanine. The pigs will be depressed and if they have eaten enough will become laterally recumbent and die. The traditional remedy is strong sweet tea. Ideally this should be given with a teapot slowly into the side of the pig’s mouth to avoid inhalation pneumonia. In theory green potatoes should be toxic to pigs as they contain the same toxin. However feeding of greenish potatoes is a very common practice and the author has never seen any evidence of toxicity.
VTOP-TX-0275,SRC-0088,treatment_candidate,133,index,3526,3526,15 Poisons and Causes of Sudden Death,Rheum rhaponticum,,,"This is the common garden plant, rhubarb. In theory the leaves, which contain large amounts of oxalates, should be toxic to pigs. However, although the author has seen evidence of pigs eating rhubarb, he has never seen any signs of toxicity. Should practitioners experience this poisoning the antidote is calcium borogluconate. This should only be given iv. The author has seen the results of a subcutaneous injection of a $2 0 \%$ w/v solution of calcium borogluconate mistakenly given by a cowman to a sow with farrowing fever. The majority of the flank of the sow sloughed and the animal had to be destroyed for welfare reasons."
VTOP-TX-0276,SRC-0088,treatment_candidate,133,index,3536,3536,15 Poisons and Causes of Sudden Death,Arsenic poisoning,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,,"This should be a condition of the past, as arsanilic acid is no longer used in the treatment of swine dysentery. Progressive paralysis and blindness follow tremor. Death follows rapidly."
VTOP-TX-0277,SRC-0088,treatment_candidate,133,index,3538,3538,15 Poisons and Causes of Sudden Death,Arsenic poisoning,,,Pigs will recover if kept warm and given fluids by mouth ad libitum (ad lib). As stated
VTOP-TX-0278,SRC-0088,euthanasia,133,index,3540,3540,15 Poisons and Causes of Sudden Death,Arsenic poisoning,,,"earlier, all possible intravenous therapy in pigs is extremely difficult. Sodium thiosulfate can be given by mouth. A suitable dosage would be $1 0 \ \mathrm { g }$ for an adult sow; if the pigs have not improved considerably in 3 days, euthanasia should be advised."
VTOP-TX-0279,SRC-0088,treatment_candidate,134,index,3552,3552,15 Poisons and Causes of Sudden Death,Cyanide poisoning,,,"In grazing animals cyanide poisoning occurs most frequently from eating plants which contain cyanide. This is not the case in the pig, where the most common poisoning is either from pesticides/rodenticides or from waste chemicals from industrial processes such as metal cleaning. Clinical signs which follow a brief period of excitement are dyspnoea, excess salivation and lacrimation, and vomiting. Muscle fasciculation is seen which becomes generalized spasms, staggering, collapse, coma and death. The mucous membranes are bright red, becoming cyanotic just before death. If pigs survive for over $2 \textrm { h }$ after the onset of signs, they are likely to recover. Heparinized blood can be analysed to establish a diagnosis before death or liver, preferably frozen on post-mortem, can be stored for analysis later. The consistent post-mortem findings are haemorrhages on liver, lung, heart and trachea. As stated earlier all possible intravenous therapy in pigs is extremely difficult. Sodium thiosulfate can be given by"
VTOP-TX-0280,SRC-0088,dose_or_route,134,index,3554,3554,15 Poisons and Causes of Sudden Death,Cyanide poisoning,,,mouth. A suitable dosage would be $1 0 ~ \mathrm { g }$ for an adult sow.
VTOP-TX-0281,SRC-0088,dose_or_route,134,index,3562,3562,15 Poisons and Causes of Sudden Death,Iron toxicity,,dexamethazone; iron,This can occur from the overdosing of injectable iron in piglets. The piglets will be very depressed and will huddle together. Careful examination will normally reveal physical damage to the muscles at the site of injection where a large dose has been injected. There is no specific antidote. Dexamethazone is suggested at $2 ~ \mathrm { m g }$ per piglet injected im. Death usually occurs within $6 \mathrm { ~ h ~ }$ of the iron injection.
VTOP-TX-0282,SRC-0088,treatment_candidate,134,index,3568,3568,15 Poisons and Causes of Sudden Death,Metaldehyde,,,There is initially excessive salivation. This rapidly leads to inco-ordination and convulsions. Death is then rapid. There is no specific antidote but anaesthetizing the pig ip with barbiturates might be helpful. The hope is that when the pig recovers from the anaesthetic it will have stopped fitting and can make a recovery. The author has had no success with this treatment.
VTOP-TX-0283,SRC-0088,treatment_candidate,134,index,3574,3574,15 Poisons and Causes of Sudden Death,Monensin,,,areas on post-mortem. There is no treatment and therefore pigs should be shot if showing severe signs.
VTOP-TX-0284,SRC-0088,treatment_candidate,135,index,3596,3596,15 Poisons and Causes of Sudden Death,Phenol,,,Toxicity can occur after the use of these disinfectants if the pigs are introduced when the pens are still wet. Quite severe skin lesions will be apparent. Pigs should be hosed down immediately and any severe burns should be treated with soothing oily creams.
VTOP-TX-0285,SRC-0088,dose_or_route,135,index,3604,3604,15 Poisons and Causes of Sudden Death,Selenium poisoning,,,This is extremely rare. The author has seen the condition in pigs which were given a large amount of an equine supplement. The fattening pigs remained mentally alert but were reluctant to rise. In fact they appeared unable to rise for $1 2 \mathrm { ~ h ~ }$ . There was no specific antidote available. They recovered with careful nursing.
VTOP-TX-0286,SRC-0088,treatment_candidate,91,index,3608,3608,15 Poisons and Causes of Sudden Death,Warfarin,,,"Pigs will consume rat bait containing warfarin. The signs of toxicity are coughing up blood, bloody diarrhoea and haemorrhages visible in the skin. Aggressive treatment with intramuscular injections of vitamin K will normally be successful."
VTOP-TX-0287,SRC-0088,treatment_candidate,136,index,3614,3614,15 Poisons and Causes of Sudden Death,Penicillin,,,"If procaine penicillin is inadvertently injected iv, pigs will show immediate trembling. They will recover in a few hours without treatment."
VTOP-TX-0288,SRC-0088,treatment_candidate,136,index,3618,3618,15 Poisons and Causes of Sudden Death,Tiamulin,DIS-052-swine-dysentery-brachyspira-hyodysenteriae.md,tiamulin,"Rarely tiamulin, if fed at standard therapeutic levels for the treatment of swine dysentery, will cause adverse reactions. These may be just a slight reddening or in extremely rare cases death will occur. In these cases haemorrhages will be seen in the myocardium."
VTOP-TX-0289,SRC-0088,treatment_candidate,136,index,3624,3624,15 Poisons and Causes of Sudden Death,Iatrogenic causes of sudden death,,,Sudden death is a misnomer. In reality it is found dead since last seen. The owner will very rarely see an animal die. It is even rarer for the clinician to see death. Sadly when such deaths occur it is usually at the time of veterinary treatment. Possible iatrogenic causes of sudden death are:
VTOP-TX-0290,SRC-0088,treatment_candidate,105,index,3867,3867,16 Zoonotic Diseases,Rabies,,,"man and animals and the pig is no exception. It is usually transmitted to humans by a bite from a carnivore. However, pigs can also transmit the disease by biting not only other pigs but in-contact humans. It is almost invariably fatal in man if post-exposure prophylaxis is not administered before the onset of severe symptoms."
VTOP-TX-0291,SRC-0088,euthanasia,105,index,3885,3885,16 Zoonotic Diseases,Rabies,,,"In very rare cases successful treatment has been carried out in man. Euthanasia should be carried out in pigs without damaging the brain, so that diagnosis can be confirmed."
VTOP-TX-0292,SRC-0088,treatment_candidate,143,index,3889,3889,16 Zoonotic Diseases,Rotaviral gastroenteritis,,,"There is a gastroenteric disease of children caused by a rotavirus. The virus found in suckling pigs worldwide is a different virus. However, if children receive a massive dose of the pig virus they will show diarrhoea. Normal hygiene procedures are important."
VTOP-TX-0293,SRC-0088,treatment_candidate,143,index,3909,3909,16 Zoonotic Diseases,Animal erysipelas (human erysipeloid),DIS-043-erysipelas.md,,"There is considerable confusion concerning this condition as a zoonosis. The zoonosis is caused by the bacterium Erysipelothrix rhusiopathiae. This organism is found in the soil all over the world. It commonly causes disease in pigs. It will infect man through wounds from the skin disease in pigs. Veterinary surgeons, abattoir workers and pig keepers are most at risk. The disease is readily treated with penicillin."
